"","key_ID","parliament_ID","session_ID","division_ID","division_number","date","type","bill_ID","bill_number","result","yea","nay","paired"
"961",961,42,"1","42-1-961",961,"2018-11-28","Motion (private members' business)","None","None","Negatived","45","240","0"
"962",962,42,"1","42-1-962",962,"2018-11-28","Motion (private members' business)","None","None","Agreed To","288","0","0"
"963",963,42,"1","42-1-963",963,"2018-11-28","Bill: second reading","42-1-C-405","C-405","Negatived","81","205","0"
"964",964,42,"1","42-1-964",964,"2018-12-03","Bill: third reading","42-1-C-75","C-75","Agreed To","167","106","0"
"965",965,42,"1","42-1-965",965,"2018-12-03","Bill: recommittal to a committee","42-1-C-86","C-86","Negatived","115","162","0"
"966",966,42,"1","42-1-966",966,"2018-12-03","Bill: third reading","42-1-C-86","C-86","Agreed To","169","108","0"
"967",967,42,"1","42-1-967",967,"2018-12-03","Bill: third reading","42-1-C-86","C-86","Agreed To","163","113","0"
"968",968,42,"1","42-1-968",968,"2018-12-05","Motion (opposition)","None","None","Negatived","85","205","4"
"969",969,42,"1","42-1-969",969,"2018-12-05","Concurrence (in estimates)","None","None","Agreed To","157","131","4"
"970",970,42,"1","42-1-970",970,"2018-12-05","Bill: second reading","42-1-C-90","C-90","Agreed To","157","133","4"
"971",971,42,"1","42-1-971",971,"2018-12-05","Bill: concurrence at report stage","42-1-C-90","C-90","Agreed To","157","134","4"
"972",972,42,"1","42-1-972",972,"2018-12-05","Bill: third reading","42-1-C-90","C-90","Agreed To","157","134","4"
"973",973,42,"1","42-1-973",973,"2018-12-05","Other (report)","None","None","Agreed To","290","0","4"
"974",974,42,"1","42-1-974",974,"2018-12-05","Motion (private members' business)","None","None","Agreed To","288","0","4"
"975",975,42,"1","42-1-975",975,"2018-12-05","Bill: second reading","42-1-C-392","C-392","Negatived","46","236","4"
"976",976,42,"1","42-1-976",976,"2018-12-10","Bill: time allocation","42-1-C-51","C-51","Agreed To","152","94","0"
"977",977,42,"1","42-1-977",977,"2018-12-10","Bill: motion respecting Senate amendments","42-1-C-51","C-51","Agreed To","240","35","4"
"978",978,42,"1","42-1-978",978,"2018-12-11","Bill: time allocation","42-1-C-21","C-21","Agreed To","164","120","2"
"979",979,42,"1","42-1-979",979,"2018-12-12","Motion (private members' business)","None","None","Agreed To","212","84","2"
"980",980,42,"1","42-1-980",980,"2018-12-12","Motion (to proceed to Orders of the Day)","None","None","Agreed To","165","107","2"
"981",981,42,"1","42-1-981",981,"2018-12-13","Bill: time allocation","42-1-C-76","C-76","Agreed To","167","98","2"
"982",982,42,"1","42-1-982",982,"2018-12-13","Motion (for the production of papers)","None","None","Negatived","97","163","2"
"983",983,42,"1","42-1-983",983,"2018-12-13","Bill: motion respecting Senate amendments","42-1-C-76","C-76","Negatived","68","189","2"
"984",984,42,"1","42-1-984",984,"2018-12-13","Bill: motion respecting Senate amendments","42-1-C-76","C-76","Agreed To","257","0","2"
"985",985,42,"1","42-1-985",985,"2019-01-29","Motion (opposition)","None","None","Negatived","82","212","0"
"986",986,42,"1","42-1-986",986,"2019-01-29","Bill: motion respecting Senate amendments","42-1-C-57","C-57","Agreed To","165","127","0"
"987",987,42,"1","42-1-987",987,"2019-02-05","Motion (opposition)","None","None","Negatived","46","248","2"
"988",988,42,"1","42-1-988",988,"2019-02-05","Motion (opposition)","None","None","Negatived","77","217","2"
"989",989,42,"1","42-1-989",989,"2019-02-06","Bill: time allocation","42-1-C-78","C-78","Agreed To","163","106","2"
"990",990,42,"1","42-1-990",990,"2019-02-06","Motion (opposition)","None","None","Negatived","80","191","2"
"991",991,42,"1","42-1-991",991,"2019-02-20","Motion (opposition)","None","None","Negatived","133","159","4"
"992",992,42,"1","42-1-992",992,"2019-02-20","Motion (opposition)","None","None","Negatived","134","160","4"
"993",993,42,"1","42-1-993",993,"2019-02-20","Bill: time allocation","42-1-C-91","C-91","Agreed To","158","120","4"
"994",994,42,"1","42-1-994",994,"2019-02-20","Bill: second reading","42-1-C-91","C-91","Agreed To","279","1","4"
"995",995,42,"1","42-1-995",995,"2019-02-25","Motion (opposition)","None","None","Negatived","106","155","2"
"996",996,42,"1","42-1-996",996,"2019-02-26","Motion (to proceed to Orders of the Day)","None","None","Agreed To","166","111","4"
"997",997,42,"1","42-1-997",997,"2019-02-26","Tme allocation for Bill ,","None","None","Agreed To","166","120","4"
"998",998,42,"1","42-1-998",998,"2019-02-26","Bill: amendment at report stage","42-1-C-83","C-83","Negatived","122","162","4"
"999",999,42,"1","42-1-999",999,"2019-02-26","Bill: amendment at report stage","42-1-C-83","C-83","Agreed To","203","83","4"
"1000",1000,42,"1","42-1-1000",1000,"2019-02-26","Bill: amendment at report stage","42-1-C-83","C-83","Agreed To","169","117","4"
"1001",1001,42,"1","42-1-1001",1001,"2019-02-26","Bill: concurrence at report stage","42-1-C-83","C-83","Agreed To","164","122","4"
"1002",1002,42,"1","42-1-1002",1002,"2019-02-27","Motion (private members' business)","None","None","Agreed To","293","0","2"
"1003",1003,42,"1","42-1-1003",1003,"2019-02-27","Motion (private members' business)","None","None","Agreed To","257","36","2"
"1004",1004,42,"1","42-1-1004",1004,"2019-03-18","Bill: concurrence at report stage","42-1-C-84","C-84","Agreed To","284","0","4"
"1005",1005,42,"1","42-1-1005",1005,"2019-03-18","Motion (to adjourn the debate)","None","None","Agreed To","194","85","4"
"1006",1006,42,"1","42-1-1006",1006,"2019-03-18","Bill: third reading","42-1-C-83","C-83","Agreed To","167","123","4"
"1007",1007,42,"1","42-1-1007",1007,"2019-03-19","Government Business No. 27 (Instruction to FOPO regarding Bill S-203)","42-1-S-203","S-203","Negatived","85","222","6"
"1008",1008,42,"1","42-1-1008",1008,"2019-03-20","Motion (opposition)","None","None","Negatived","134","160","6"
"1009",1009,42,"1","42-1-1009",1009,"2019-03-20","Bill: third reading","42-1-C-369","C-369","Agreed To","211","87","6"
"1010",1010,42,"1","42-1-1010",1010,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","201","93","6"
"1011",1011,42,"1","42-1-1011",1011,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","192","89","6"
"1012",1012,42,"1","42-1-1012",1012,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","192","52","6"
"1013",1013,42,"1","42-1-1013",1013,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","186","45","6"
"1014",1014,42,"1","42-1-1014",1014,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","172","41","6"
"1015",1015,42,"1","42-1-1015",1015,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","174","45","6"
"1016",1016,42,"1","42-1-1016",1016,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","166","50","6"
"1017",1017,42,"1","42-1-1017",1017,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","163","52","6"
"1018",1018,42,"1","42-1-1018",1018,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","158","52","6"
"1019",1019,42,"1","42-1-1019",1019,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","158","52","6"
"1020",1020,42,"1","42-1-1020",1020,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","158","53","6"
"1021",1021,42,"1","42-1-1021",1021,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","165","53","6"
"1022",1022,42,"1","42-1-1022",1022,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","168","52","6"
"1023",1023,42,"1","42-1-1023",1023,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","157","53","6"
"1024",1024,42,"1","42-1-1024",1024,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","152","50","6"
"1025",1025,42,"1","42-1-1025",1025,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","148","48","6"
"1026",1026,42,"1","42-1-1026",1026,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","143","47","6"
"1027",1027,42,"1","42-1-1027",1027,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","139","48","6"
"1028",1028,42,"1","42-1-1028",1028,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","143","50","6"
"1029",1029,42,"1","42-1-1029",1029,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","145","50","6"
"1030",1030,42,"1","42-1-1030",1030,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","146","51","6"
"1031",1031,42,"1","42-1-1031",1031,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","152","53","6"
"1032",1032,42,"1","42-1-1032",1032,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","154","48","6"
"1033",1033,42,"1","42-1-1033",1033,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","150","53","6"
"1034",1034,42,"1","42-1-1034",1034,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","139","54","6"
"1035",1035,42,"1","42-1-1035",1035,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","135","51","6"
"1036",1036,42,"1","42-1-1036",1036,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","138","53","6"
"1037",1037,42,"1","42-1-1037",1037,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","141","49","6"
"1038",1038,42,"1","42-1-1038",1038,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","129","52","6"
"1039",1039,42,"1","42-1-1039",1039,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","136","49","6"
"1040",1040,42,"1","42-1-1040",1040,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","134","50","6"
"1041",1041,42,"1","42-1-1041",1041,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","139","51","6"
"1042",1042,42,"1","42-1-1042",1042,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","143","50","6"
"1043",1043,42,"1","42-1-1043",1043,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","119","49","6"
"1044",1044,42,"1","42-1-1044",1044,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","120","53","6"
"1045",1045,42,"1","42-1-1045",1045,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","121","59","6"
"1046",1046,42,"1","42-1-1046",1046,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","119","57","6"
"1047",1047,42,"1","42-1-1047",1047,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","114","58","6"
"1048",1048,42,"1","42-1-1048",1048,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","119","57","6"
"1049",1049,42,"1","42-1-1049",1049,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","137","60","6"
"1050",1050,42,"1","42-1-1050",1050,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","141","64","6"
"1051",1051,42,"1","42-1-1051",1051,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","169","58","6"
"1052",1052,42,"1","42-1-1052",1052,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","134","68","6"
"1053",1053,42,"1","42-1-1053",1053,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","142","46","6"
"1054",1054,42,"1","42-1-1054",1054,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","143","48","6"
"1055",1055,42,"1","42-1-1055",1055,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","138","49","6"
"1056",1056,42,"1","42-1-1056",1056,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","122","68","6"
"1057",1057,42,"1","42-1-1057",1057,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","137","48","6"
"1058",1058,42,"1","42-1-1058",1058,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","131","49","6"
"1059",1059,42,"1","42-1-1059",1059,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","122","48","6"
"1060",1060,42,"1","42-1-1060",1060,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","123","51","6"
"1061",1061,42,"1","42-1-1061",1061,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","125","50","6"
"1062",1062,42,"1","42-1-1062",1062,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","127","49","6"
"1063",1063,42,"1","42-1-1063",1063,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","129","51","6"
"1064",1064,42,"1","42-1-1064",1064,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","131","47","6"
"1065",1065,42,"1","42-1-1065",1065,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","131","41","6"
"1066",1066,42,"1","42-1-1066",1066,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","127","40","6"
"1067",1067,42,"1","42-1-1067",1067,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","124","41","6"
"1068",1068,42,"1","42-1-1068",1068,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","132","46","6"
"1069",1069,42,"1","42-1-1069",1069,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","131","46","6"
"1070",1070,42,"1","42-1-1070",1070,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","121","54","6"
"1071",1071,42,"1","42-1-1071",1071,"2019-03-20","Concurrence (in estimates)","None","None","Agreed To","104","75","6"
"1072",1072,42,"1","42-1-1072",1072,"2019-03-20","Bill: second reading","42-1-C-95","C-95","Agreed To","115","71","6"
"1073",1073,42,"1","42-1-1073",1073,"2019-03-20","Bill: concurrence at report stage","42-1-C-95","C-95","Agreed To","123","41","6"
"1074",1074,42,"1","42-1-1074",1074,"2019-03-20","Bill: third reading","42-1-C-95","C-95","Agreed To","118","42","6"
"1075",1075,42,"1","42-1-1075",1075,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","108","28","6"
"1076",1076,42,"1","42-1-1076",1076,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","87","23","6"
"1077",1077,42,"1","42-1-1077",1077,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","149","71","6"
"1078",1078,42,"1","42-1-1078",1078,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","152","46","6"
"1079",1079,42,"1","42-1-1079",1079,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","129","41","6"
"1080",1080,42,"1","42-1-1080",1080,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","119","41","6"
"1081",1081,42,"1","42-1-1081",1081,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","100","39","6"
"1082",1082,42,"1","42-1-1082",1082,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","106","43","6"
"1083",1083,42,"1","42-1-1083",1083,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","88","49","6"
"1084",1084,42,"1","42-1-1084",1084,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","96","46","6"
"1085",1085,42,"1","42-1-1085",1085,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","98","47","6"
"1086",1086,42,"1","42-1-1086",1086,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","98","48","6"
"1087",1087,42,"1","42-1-1087",1087,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","90","44","6"
"1088",1088,42,"1","42-1-1088",1088,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","92","43","6"
"1089",1089,42,"1","42-1-1089",1089,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","93","49","6"
"1090",1090,42,"1","42-1-1090",1090,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","92","47","6"
"1091",1091,42,"1","42-1-1091",1091,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","99","46","6"
"1092",1092,42,"1","42-1-1092",1092,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","100","45","6"
"1093",1093,42,"1","42-1-1093",1093,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","97","43","6"
"1094",1094,42,"1","42-1-1094",1094,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","43","6"
"1095",1095,42,"1","42-1-1095",1095,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","100","42","6"
"1096",1096,42,"1","42-1-1096",1096,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","39","6"
"1097",1097,42,"1","42-1-1097",1097,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","97","40","6"
"1098",1098,42,"1","42-1-1098",1098,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","88","41","6"
"1099",1099,42,"1","42-1-1099",1099,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","90","36","6"
"1100",1100,42,"1","42-1-1100",1100,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","86","38","6"
"1101",1101,42,"1","42-1-1101",1101,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","89","30","6"
"1102",1102,42,"1","42-1-1102",1102,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","92","25","6"
"1103",1103,42,"1","42-1-1103",1103,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","94","24","6"
"1104",1104,42,"1","42-1-1104",1104,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","98","20","6"
"1105",1105,42,"1","42-1-1105",1105,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","98","24","6"
"1106",1106,42,"1","42-1-1106",1106,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","100","24","6"
"1107",1107,42,"1","42-1-1107",1107,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","102","31","6"
"1108",1108,42,"1","42-1-1108",1108,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","105","35","6"
"1109",1109,42,"1","42-1-1109",1109,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","101","38","6"
"1110",1110,42,"1","42-1-1110",1110,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","41","6"
"1111",1111,42,"1","42-1-1111",1111,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","93","38","6"
"1112",1112,42,"1","42-1-1112",1112,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","91","35","6"
"1113",1113,42,"1","42-1-1113",1113,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","39","6"
"1114",1114,42,"1","42-1-1114",1114,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","94","41","6"
"1115",1115,42,"1","42-1-1115",1115,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","101","41","6"
"1116",1116,42,"1","42-1-1116",1116,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","96","41","6"
"1117",1117,42,"1","42-1-1117",1117,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","97","45","6"
"1118",1118,42,"1","42-1-1118",1118,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","99","45","6"
"1119",1119,42,"1","42-1-1119",1119,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","103","43","6"
"1120",1120,42,"1","42-1-1120",1120,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","108","48","6"
"1121",1121,42,"1","42-1-1121",1121,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","46","6"
"1122",1122,42,"1","42-1-1122",1122,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","47","6"
"1123",1123,42,"1","42-1-1123",1123,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","110","48","6"
"1124",1124,42,"1","42-1-1124",1124,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","112","46","6"
"1125",1125,42,"1","42-1-1125",1125,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","97","42","6"
"1126",1126,42,"1","42-1-1126",1126,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","46","6"
"1127",1127,42,"1","42-1-1127",1127,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","108","42","6"
"1128",1128,42,"1","42-1-1128",1128,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","101","46","6"
"1129",1129,42,"1","42-1-1129",1129,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","103","45","6"
"1130",1130,42,"1","42-1-1130",1130,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","107","41","6"
"1131",1131,42,"1","42-1-1131",1131,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","41","6"
"1132",1132,42,"1","42-1-1132",1132,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","101","44","6"
"1133",1133,42,"1","42-1-1133",1133,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","43","6"
"1134",1134,42,"1","42-1-1134",1134,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","88","43","6"
"1135",1135,42,"1","42-1-1135",1135,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","88","44","6"
"1136",1136,42,"1","42-1-1136",1136,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","44","6"
"1137",1137,42,"1","42-1-1137",1137,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","102","42","6"
"1138",1138,42,"1","42-1-1138",1138,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","105","42","6"
"1139",1139,42,"1","42-1-1139",1139,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","44","6"
"1140",1140,42,"1","42-1-1140",1140,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","107","44","6"
"1141",1141,42,"1","42-1-1141",1141,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","105","45","6"
"1142",1142,42,"1","42-1-1142",1142,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","41","6"
"1143",1143,42,"1","42-1-1143",1143,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","48","6"
"1144",1144,42,"1","42-1-1144",1144,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","121","45","6"
"1145",1145,42,"1","42-1-1145",1145,"2019-03-22","Concurrence (in an opposed item)","None","None","Agreed To","118","43","6"
"1146",1146,42,"1","42-1-1146",1146,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","114","42","6"
"1147",1147,42,"1","42-1-1147",1147,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","42","6"
"1148",1148,42,"1","42-1-1148",1148,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","43","6"
"1149",1149,42,"1","42-1-1149",1149,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","116","46","6"
"1150",1150,42,"1","42-1-1150",1150,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","116","42","6"
"1151",1151,42,"1","42-1-1151",1151,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","117","43","6"
"1152",1152,42,"1","42-1-1152",1152,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","118","46","6"
"1153",1153,42,"1","42-1-1153",1153,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","39","6"
"1154",1154,42,"1","42-1-1154",1154,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","39","6"
"1155",1155,42,"1","42-1-1155",1155,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","117","36","6"
"1156",1156,42,"1","42-1-1156",1156,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","37","6"
"1157",1157,42,"1","42-1-1157",1157,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","116","35","6"
"1158",1158,42,"1","42-1-1158",1158,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","112","32","6"
"1159",1159,42,"1","42-1-1159",1159,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","102","32","6"
"1160",1160,42,"1","42-1-1160",1160,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","96","29","6"
"1161",1161,42,"1","42-1-1161",1161,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","74","28","6"
"1162",1162,42,"1","42-1-1162",1162,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","76","30","6"
"1163",1163,42,"1","42-1-1163",1163,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","84","27","6"
"1164",1164,42,"1","42-1-1164",1164,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","85","28","6"
"1165",1165,42,"1","42-1-1165",1165,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","87","29","6"
"1166",1166,42,"1","42-1-1166",1166,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","100","29","6"
"1167",1167,42,"1","42-1-1167",1167,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","96","26","6"
"1168",1168,42,"1","42-1-1168",1168,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","93","28","6"
"1169",1169,42,"1","42-1-1169",1169,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","93","27","6"
"1170",1170,42,"1","42-1-1170",1170,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","30","6"
"1171",1171,42,"1","42-1-1171",1171,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","109","28","6"
"1172",1172,42,"1","42-1-1172",1172,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","101","36","6"
"1173",1173,42,"1","42-1-1173",1173,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","37","6"
"1174",1174,42,"1","42-1-1174",1174,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","96","39","6"
"1175",1175,42,"1","42-1-1175",1175,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","102","38","6"
"1176",1176,42,"1","42-1-1176",1176,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","37","6"
"1177",1177,42,"1","42-1-1177",1177,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","102","38","6"
"1178",1178,42,"1","42-1-1178",1178,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","92","35","6"
"1179",1179,42,"1","42-1-1179",1179,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","99","31","6"
"1180",1180,42,"1","42-1-1180",1180,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","94","27","6"
"1181",1181,42,"1","42-1-1181",1181,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","93","28","6"
"1182",1182,42,"1","42-1-1182",1182,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","84","30","6"
"1183",1183,42,"1","42-1-1183",1183,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","90","33","6"
"1184",1184,42,"1","42-1-1184",1184,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","34","6"
"1185",1185,42,"1","42-1-1185",1185,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","84","38","6"
"1186",1186,42,"1","42-1-1186",1186,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","44","6"
"1187",1187,42,"1","42-1-1187",1187,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","90","40","6"
"1188",1188,42,"1","42-1-1188",1188,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","84","42","6"
"1189",1189,42,"1","42-1-1189",1189,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","84","41","6"
"1190",1190,42,"1","42-1-1190",1190,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","86","41","6"
